726427.085507,2207503.280000,1397865.823560,8315742.197693,2070412.016880,3554020.244067,5382659.075940,3930665.617800,
988731.587594,2292845.520763,1329636.765824,6609013.104602,1833922.068956,2473195.880923,4635595.618624,3165203.251754,
818600.789173,1860253.739314,745510.343670,2937105.957740,1057782.829923,582774.893097,2784782.785672,1506549.725171,
71997.117668,763920.033348,566900.002484,837571.057855,540789.198952,434594.510646,485578.534027,397793.452441,
426740.338500,674298.177107,586658.234730,485457.370066,2300578.149398,1329300.161841,2094069.985922,910124.843418,
565993.353914,2472259.155769,1014632.478139,3196234.214412,3818474.177959,4304176.799749,4594634.242816,1284556.781366,
1379411.202251,4038048.573494,2377902.149818,5444016.631794,4280369.360451,6410892.742773,6176954.759820,1572740.935847,
1841565.349142,4546416.693646,2705348.366884,5087382.850324,3721587.730395,6380929.510747,5719092.289339,1670820.621292,
1392133.454055,3760291.079211,1859691.087622,2748622.849813,3113306.607090,4512725.419670,3229291.833714,1321800.133137,
513004.243335,2190540.055058,786577.972266,588370.332844,2848865.083694,2255804.146652,568334.624018,692794.515983,
116486.362046,848963.586564,273491.027742,743957.007993,2293165.451716,1177997.876480,1367710.623322,184710.104289,
190168.563261,335031.718636,117892.001488,642719.922888,1444214.021702,873142.768756,1030020.552889,182131.313657,
298696.972491,630472.402047,110639.109286,212296.854295,795450.946548,334844.314941,297852.297047,440848.621369,
298185.707458,693867.900873,315348.739894,254445.036367,522952.975364,275466.581053,803862.874046,455863.756507,
170708.269467,317221.551453,477077.871189,446785.547556,425110.940310,391484.368170,667876.324858,286710.239379,
109616.935663,98999.559115,403870.810954,459614.119717,324900.729299,306573.979268,240952.174815,144443.956422,
106750.214051,225644.018894,188778.145685,337252.047797,166097.262667,207082.517833,329799.651594,124326.563570,
46532.312774,217727.063763,169024.841672,243462.948448,27127.629902,129186.705847,354415.737550,160288.089656,
76592.710010,77189.336816,173320.153466,361501.724719,127007.826785,131024.229709,269471.745158,167273.948361,
122227.128198,125080.343597,138194.674925,453053.907013,229548.206420,152610.495874,218216.060676,142890.315761,
75679.512212,155225.369056,145253.737252,406281.398632,208112.428182,114787.101026,95912.257598,148246.097539,
20838.852974,77740.311941,128462.151533,315171.463265,80426.440117,103582.208617,81441.636578,177102.526754,
46481.964548,53747.367693,99472.724881,275116.489303,47672.187992,113301.636908,78131.868483,170371.324156,
49716.888791,117890.938624,85473.141732,229913.959340,90394.605565,96256.744059,21697.022443,112220.893248,
25810.241305,113452.987119,66386.676477,157567.842381,88862.624968,57147.263177,30278.254330,52781.873208,
26307.522535,85763.573711,37629.224400,149097.823379,94498.233388,55453.429906,55392.733075,74287.123293,
41165.047012,44314.124722,17923.806325,197095.857243,70789.901712,91570.655773,78193.248905,85703.074971,
45294.387113,84749.439205,47668.807137,220955.674283,26686.451081,101542.351538,97699.242804,66491.160805,
58776.232505,107662.674002,63575.171267,189260.601057,81632.228734,88596.578476,88188.987279,43732.086748,
51365.137029,71385.746427,75673.756044,140857.058504,79480.039743,66052.893145,86638.041642,37740.333374,
29701.221234,43267.204148,80603.680159,122785.555527,50318.188583,40972.205295,83755.999471,29208.786481,
13649.521537,77299.207694,58768.806704,127646.042593,49745.747562,40890.551196,70229.724563,13764.500897,
22057.115464,93371.131787,26616.648501,159493.395537,73935.212520,67207.232442,97120.440719,23097.835994,
17092.902914,76318.807247,30860.288652,194280.090857,94520.638870,76490.023048,111414.121821,28313.442920,
19046.493857,80022.372878,37629.970779,192351.287310,85454.660941,59502.569213,101542.700827,37027.875232,
42382.982278,95557.728597,27725.449803,164065.163892,56889.201835,49430.988705,84018.475619,50675.341901,
36833.743990,86882.785521,37541.744863,144390.944590,19904.585773,65818.282061,68673.976860,54756.933620,
16527.622489,56362.181353,53076.435041,130300.384822,20391.193987,70048.406348,52569.952347,43865.938795,
3056.373286,66970.720938,57059.420067,107241.203045,40176.534105,55433.617258,31922.355384,28184.783525,
11137.474699,86539.583264,43065.142319,80887.472812,47032.151580,36528.584198,10052.357314,18219.812173,
19770.247373,72197.295059,22620.646606,63129.217721,53007.037292,25252.501382,28771.897074,13793.514479,
27996.265953,45601.412746,17914.996003,53106.061911,52597.174149,22140.437646,62204.751785,18731.194811,
20953.735653,55227.341197,16523.758418,59782.731332,51330.399898,20260.737268,71990.229079,27571.975803,
13323.058234,60317.024063,12543.410412,74483.970770,49328.342426,19646.731264,54780.622703,34830.330289,
8175.551564,37490.852854,10505.014191,77718.528077,49709.849958,29152.134139,37609.091773,38276.569068,
7603.323133,19157.513473,8508.653812,70319.774715,58632.935393,42820.008211,34619.475402,37786.706134,
14035.149494,41659.301415,7132.719692,72396.671385,64959.001729,53865.704625,43799.249121,31484.318746,
7575.885478,51355.016686,5618.984419,84168.843311,55385.848651,58796.769160,47757.825391,23383.738563,
13037.362306,29027.926538,4279.055362,81223.226960,41143.812675,56589.579995,43440.189179,21736.674959,
18386.832289,1681.092919,11192.704688,67032.524463,37690.403601,48202.708321,45304.023228,26786.816290,
10820.808339,22422.196140,14843.079046,56883.286656,35157.882560,36141.240352,57365.532916,30829.586953,
3339.004424,41635.251397,9385.623744,49632.642668,23479.536358,26338.381715,67629.533735,30562.489801,
12984.275466,34260.529149,1988.560093,43510.470001,6731.928676,22945.763484,65870.550215,32328.898695,
10975.586293,10174.711244,12393.391678,49322.851666,3551.693900,20167.311668,54914.866453,33787.692279,
2186.085891,22680.590922,18157.108606,62114.712500,662.250074,20930.492429,42272.705444,29557.979481,
14505.891074,37143.067429,17851.681420,68229.647122,7322.504644,25348.750130,33214.528544,23122.738677,
20072.501578,26965.345636,10647.478293,67494.990853,9877.307060,26555.827209,29762.890149,19948.546857,
12686.929571,1240.896659,8744.429449,62487.568077,8620.181532,24839.521996,26750.466595,22054.063508,
9651.756912,23158.725089,17190.943977,51326.053803,8128.775870,20560.673221,23611.214425,24789.503468,
16389.378201,32082.720175,18121.035308,42351.111073,7627.988229,18282.545299,27754.284242,24591.360463,
10294.497018,25771.279910,14836.567346,48843.710839,20387.952980,26826.487670,38207.815477,20964.515454,
2687.322288,10228.141923,18524.392838,56865.959307,27381.092810,37569.537652,45479.480035,17343.755426,
4475.952686,26829.612190,23389.786340,54918.220628,25124.127023,41267.635533,43720.743621,16776.307793,
14104.784147,34074.849591,21578.632379,50423.069316,21027.114838,35922.861457,38547.271549,16976.740166,
17963.977752,23265.478863,17695.369583,47305.207414,18998.296734,27171.169701,33890.144429,13540.336646,
12201.221052,17416.565141,17765.519381,39718.170447,16275.179852,23703.903532,26403.672073,8124.220491,
2268.378634,31953.962142,17469.159699,31195.116961,11959.733982,25178.258722,20742.314575,12391.338699,
5789.521131,34302.534007,13584.625513,31216.930337,11101.297297,24697.340968,22853.905067,14690.287662,
7361.938457,20825.545153,8980.194887,35572.124292,17758.466527,20018.720128,27319.559654,11297.379617,
4791.667533,13447.064928,10441.012737,37866.893637,26193.420605,14822.612807,29634.033197,7771.820809,
840.850156,31827.864279,14162.627943,39727.215253,27518.978725,13896.578104,27686.157788,7393.134514,
