878388.253333,2207503.280000,1542898.260000,2407568.673333,1078901.520000,1936795.773333,1935512.073333,1251405.800000,
1195564.192980,2292845.520763,1467590.249254,1913437.494094,955665.486689,1347790.670803,1666880.840929,1007705.587951,
989843.759580,1860253.739314,822859.098974,850349.148159,551215.648735,317588.497601,1001360.224981,479640.154464,
87058.183396,763920.033348,625717.442035,242493.068285,281807.816025,236836.245584,174605.729603,126645.479924,
516010.082829,674298.177107,647525.645397,140549.325439,1198842.183115,724414.257134,752991.724531,289756.397140,
684393.414648,2472259.155769,1119903.397504,925371.804983,1989825.001542,2345600.435830,1652151.831289,408964.272960,
1667970.014814,4038048.573494,2624616.059402,1576148.416848,2230520.771470,3493674.519222,2221127.205976,500713.446624,
2226802.115045,4546416.693646,2986035.725037,1472896.019202,1939337.014276,3477345.782424,2056487.698432,531939.070771,
1683353.632473,3760291.079211,2052639.169561,795779.632256,1622358.836420,2459250.909902,1161198.070375,420821.436847,
620319.520357,2190540.055058,868187.607357,170344.624448,1484557.104583,1229321.060846,204363.403099,220564.952557,
140854.125811,848963.586564,301866.476537,215389.984943,1194979.391202,641960.695629,491805.330213,58806.145905,
229949.895116,335031.718636,130123.621951,186079.885028,752586.775249,475827.121938,370377.760837,57985.136472,
361181.345212,630472.402047,122118.222169,61464.057410,414513.260317,182476.465908,107102.587935,140352.951725,
360563.128728,693867.900873,348067.041825,73666.773702,272513.275333,150118.027822,289055.330473,145133.319487,
206418.705523,317221.551453,526576.016765,129353.082674,221527.326894,213342.979929,240156.894951,91279.923393,
132547.685203,98999.559115,445773.522025,133067.203161,169307.310734,167070.288429,86642.277891,45986.614588,
129081.274548,225644.018894,208364.399211,97641.009785,86554.071218,112851.508356,118590.309815,39581.841315,
56266.399968,217727.063763,186561.635400,70487.246221,14136.336582,70401.474576,127441.832992,51030.910428,
92615.126977,77189.336816,191302.597644,104661.761644,66184.380816,71402.849978,96897.427241,53254.997886,
147795.801933,125080.343597,152532.753780,131167.894329,119618.658895,83166.482765,78466.760401,45491.982095,
91510.897475,155225.369056,160324.213303,117626.345869,108448.373206,62554.278488,34488.406184,47197.102050,
25198.129352,77740.311941,141790.454231,91248.252248,41910.599332,56448.070091,29285.018546,56384.121857,
56205.519405,53747.367693,109793.294571,79651.560308,24842.203227,61744.761258,28094.882590,54241.109250,
60117.156942,117890.938624,94341.216040,66564.551054,47105.057616,52455.991313,7801.877901,35727.759710,
31209.481626,113452.987119,73274.477347,45618.946839,46306.735262,31142.922712,10887.542010,16804.162117,
31810.789038,85763.573711,41533.360265,43166.712038,49243.477534,30219.852810,19918.278704,23650.787422,
49776.356726,44314.124722,19783.450689,57063.073898,36888.953472,49902.264726,28116.953939,27285.283340,
54769.512833,84749.439205,52614.577414,63970.953759,13906.436207,55336.431356,35130.975478,21168.787267,
71071.623343,107662.674002,70171.270714,54794.615245,42538.941498,48281.514156,31711.250370,13922.982091,
62110.201970,71385.746427,83525.117047,40780.850754,41417.425609,35996.127055,31153.556865,12015.387894,
35914.415035,43267.204148,88966.534392,35548.800095,26221.046682,22328.177272,30117.223830,9299.199771,
16504.862802,77299.207694,64866.232565,36956.005383,25922.744952,22283.679126,25253.406891,4382.203406,
26671.239981,93371.131787,29378.199228,46176.431829,38527.989849,36625.194792,34922.848155,7353.656795,
20668.564587,76318.807247,34062.128755,56247.854909,49255.153137,41683.936266,40062.611226,9014.149290,
23030.826913,80022.372878,41534.184083,55689.428868,44530.829047,32426.468236,36513.017198,11788.562634,
51249.071678,95557.728597,30602.041725,47500.047450,29645.232848,26937.868504,30211.605760,16133.505858,
44538.989105,86882.785521,41436.804485,41803.979325,10372.374035,35868.273603,24693.986645,17432.961993,
19985.033239,56362.181353,58583.261635,37724.488947,10625.947883,38173.518446,18903.255069,13965.596560,
3695.735533,66970.720938,62979.492348,31048.408525,20936.182441,30209.055726,11478.732609,8973.188005,
13467.321280,86539.583264,47533.269668,23418.492418,24508.677217,19906.585394,3614.655633,5800.640616,
23905.982313,72197.295059,24967.601110,18277.133098,27622.218495,13761.581134,10345.881724,4391.440458,
33852.800427,45601.412746,19773.726273,15375.235064,27408.636868,12065.633595,22367.764036,5963.449478,
25337.044321,55227.341197,18238.143949,17308.260374,26748.514798,11041.273715,25886.454182,8778.088444,
16110.106692,60317.024063,13844.823854,21564.554363,25705.233156,10706.665539,19698.174291,11088.930369,
9885.793911,37490.852854,11594.938401,22501.021447,25904.038540,15886.721602,13523.585679,12186.109223,
9193.861104,19157.513473,9391.450124,20358.938829,30553.900674,23335.154338,12448.570803,12030.151587,
16971.160211,41659.301415,7872.759042,20960.240702,33850.443840,29354.607425,15749.460309,10023.660855,
9160.683770,51355.016686,6201.969558,24368.512829,28861.828375,32041.836054,17172.896581,7444.679581,
15764.646078,29027.926538,4723.019163,23515.699757,21440.235891,30839.008172,15620.348500,6920.304030,
22233.170846,1681.092919,12353.978685,19407.216115,19640.648046,26268.505897,16290.551323,8528.117252,
13084.411534,22422.196140,16383.089454,16468.814897,18320.939322,19695.498830,20627.663760,9815.213930,
4037.490234,41635.251397,10359.408106,14369.612816,12235.297738,14353.341534,24318.422774,9730.178224,
15700.454009,34260.529149,2194.878690,12597.125073,3508.039956,12504.503261,23685.922407,10292.549728,
13271.567465,10174.711244,13679.240262,14279.922312,1850.804533,10990.360582,19746.446046,10756.985762,
2643.392854,22680.590922,20040.958726,17983.414157,345.101654,11406.262904,15200.541332,9410.372328,
17540.376147,37143.067429,19703.842626,19753.806347,3815.791893,13814.032769,11943.375960,7361.585061,
24271.465028,26965.345636,11752.183546,19541.109106,5147.111548,14471.840441,10702.225872,6351.017783,
15340.906373,1240.896659,9651.688134,18091.363080,4492.017474,13536.524249,9619.009923,7021.351005,
11670.806424,23158.725089,18974.551851,14859.888189,4235.943653,11204.726551,8490.188574,7892.232878,
19817.869651,32082.720175,20001.142724,12261.468174,3974.980838,9963.239945,9979.965567,7829.150099,
12448.001231,25771.279910,16375.902148,14141.201749,10624.258979,14619.339330,13738.876475,6674.471651,
3249.482815,10228.141923,20446.349710,16463.798294,14268.417306,20473.862480,16353.642587,5521.730476,
5412.276525,26829.612190,25816.541214,15899.890164,13092.301731,22489.174677,15721.231075,5341.072204,
17055.361726,34074.849591,23817.475032,14598.456664,10957.329254,19576.491257,13860.939068,5404.883848,
