139723.000000,1704746.000000,777734.000000,2831283.000000,1009881.000000,3452919.000000,2187075.000000,1605811.000000,
2743843.102578,3806866.692457,3073901.793198,2229546.559222,779810.214477,2154858.344014,1535740.846103,1065286.716123,
2385236.007389,1962976.326698,2186902.863809,505188.555115,389193.677215,1006381.002968,577528.250171,126134.572926,
1220234.312658,2298141.832408,2138723.417351,1125295.832629,391034.894533,1353669.943546,422227.689005,290027.706345,
2032753.464467,1728028.635999,2381120.897226,679898.048615,887634.643284,867320.801338,242107.699007,247731.840888,
633558.143779,2567265.019850,1189218.026159,1225858.932227,2089612.944629,2905701.268220,1268926.485505,325954.769670,
2564368.441080,4316270.135478,4318772.741569,2266901.282116,2628573.778503,4096592.059802,2476634.397245,533721.450256,
3597497.209963,4921762.057859,3980888.340512,1526406.925522,1876948.504385,3895356.514747,2483542.496069,722873.832610,
1887583.514850,4228501.322785,1592711.307305,357483.618169,1519234.289315,2482104.111383,1006872.688551,453757.565288,
605463.790903,1701763.639655,453215.613323,174902.406208,1802944.682918,927716.847847,708269.355422,204799.863565,
940908.791657,1739245.469238,233155.579915,466313.263343,1276261.725350,695765.633209,882186.353179,134973.878176,
724278.827568,147904.976747,663484.167067,331970.740238,496139.974578,483994.029661,292634.789189,106098.580999,
958313.758162,1769867.110364,440223.867350,73042.733604,378442.071054,354474.846382,387402.676521,198953.137929,
110147.839055,1025737.045773,620730.793465,160460.809767,505260.268624,385039.380256,445601.158030,111227.011033,
351304.518614,990771.764285,721864.595190,64103.551200,399763.721985,229388.323836,388406.935939,29659.185876,
368816.029179,432898.774635,216192.290751,141208.011058,202797.884069,150845.052599,70934.482415,37466.596663,
482751.767671,862607.820066,434101.433094,206619.254109,129979.371363,176376.320583,336550.389450,43275.505176,
118699.455254,439640.700540,277427.865658,103002.024412,193203.124154,107828.876374,142128.910138,51572.287250,
425692.647264,553465.415227,301500.961737,186735.885348,151339.616761,171004.155464,215109.980162,70312.968076,
30387.980704,246847.560834,374482.413879,174367.219471,341004.078672,140764.008220,218517.491222,58856.632431,
226574.781102,475023.930499,83720.604036,89555.900658,123277.426033,50633.143903,128714.239883,18848.444556,
132886.399019,179719.506469,289985.880613,99269.148729,117947.633818,19600.574669,106902.995844,64943.356154,
230124.774624,399314.744876,297358.176525,160939.995651,41778.239904,70611.468353,57028.902804,62699.501183,
178973.237694,175285.379244,347810.129529,110563.015911,157100.287311,72978.033817,99114.134001,27882.385490,
